UK ID,UK Sanction Programme,UK Name,EU Name Match,EU ID,Multi Score,Label
14854,Russia,"{'Nikolai', 'Andreyevich', 'Zhuravlyov'}","{'Nikolai', 'Andreyevich', 'Zhuravliov', 'Zhuravlev', 'Zjuravljov', 'Andreevich', 'Andrejevitj', 'Nikolaj'}",136577,98,match
14855,Russia,"{'Alekseyevna', 'Yelena', 'Perminova'}","{'Jelena', 'Perminova', 'Alekseyevna', 'Aleksejevna', 'Yelena'}",137123,100,match
14856,Russia,"{'Rapota', 'Grigory', 'Alexeyevich'}","{'Alexejevitj', 'Rapota', 'Alexeyevich', 'Grigoriy', 'Grigorij'}",137071,98,match
14857,Russia,"{'Nikolayevich', 'Sergey', 'Perminov'}","{'Nikolayevich', 'Perminov', 'Sergej', 'Nikolajevitj', 'Sergey'}",137147,100,match
14858,Russia,"{'Oksana', 'Khlyakina', 'Vladimirovna'}","{'Chljakina', 'Oksana', 'Khlyakina', 'Vladimirovna'}",136739,100,match
14859,Russia,"{'Ivanovich', 'Anatoly', 'Shirokov'}","{'Anatolij', 'Ivanovitj', 'Ivanovich', 'Anatoly', 'Anatolii', 'Sjirokov', 'Shirokov'}",136895,100,match
14860,Russia,"{'Sergeyevn', 'Olga', 'Zabralova'}","{'Sergeevna', 'Ga', 'Sergeyevna', 'Ol', 'Zabralova', 'Olga', 'Sergejevna'}",136548,98,match
14861,Russia,"{'Konstantin', 'Konstantinovich', 'Dolgov'}","{'Konstantin', 'Konstantinovitj', 'Konstantinovich', 'Dolgov'}",137183,85,preliminary match
14862,Russia,"{'Vladimir', 'Albertovich', 'Lebedev'}","{'Oleg', 'Vladimirovich', 'Lebedev'}",7465,80,preliminary match
14863,Russia,"{'Sergey', 'Mitin', 'Gerasimovich'}","{'Gerasimovitj', 'Mitin', 'Gerasimovich', 'Sergej', 'Sergei'}",136955,90,match
14864,Russia,"{'Vladimir', 'Filippovich', 'Gorodetsky'}","{'Gorodetskiy', 'Vladimir', 'Filippovich', 'Gorodetskij', 'Filippovitj'}",136645,100,match
14865,Russia,"{'Afanasyeva', 'Yelena', 'Vladimirovna'}","{'Jelena', 'Afanaseva', 'Afanasieva', 'Vladimirovna', 'Yelena'}",137051,99,match
14866,Russia,"{'Vladimir', 'Igorevich', 'Krugly'}","{'Vladimir', 'Krugly', 'Kruglyj', 'Igorevich', 'Igorevitj'}",136759,100,match
14867,Russia,"{'Vasilyevna', 'Yelena', 'Bibikova'}","{'Jelena', 'Vasiljevna', 'Bibikova', 'Yelena', 'Vasilyevna'}",137167,100,match
14868,Russia,"{'Yatskin', 'Andrey', 'Vladimirovich'}","{'Andrey', 'Vladimirovich', 'Jatskin', 'Vladimirovitj', 'Andrej', 'Yatskin'}",136685,100,match
14869,Russia,"{'Petina', 'Alexandrovna', 'Irina'}","{'Petina', 'Alexandrovna', 'Aleksandrovna', 'Irina'}",137143,99,match
14870,Russia,"{'Grigory', 'Karasin', 'Borisovich'}","{'Borisovich', 'Grigory', 'Grigorij', 'Karasin', 'Borisovitj'}",136786,100,match
14871,Russia,"{'Mukhametshin', 'Farit', 'Mubarakshevich'}","{'Muchametsjin', 'Mubarakshevich', 'Mubaraksjevitj', 'Mukhametshin', 'Farit'}",136967,99,match
14872,Russia,"{'Sergei', 'Petrovich', 'Arenin'}","{'Petrovitj', 'Arenin', 'Sergei', 'Sergej', 'Petrovich'}",136995,100,match
14873,Russia,"{'Kulikovskikh', 'Nina', 'Germanovna'}","{'Kulikovskich', 'Germanovna', 'Kulikovskih', 'Nina'}",136879,99,match
14874,Russia,"{'Savelyev', 'Dmitry', 'Vladimirovich'}","{'Dmitry', 'Vladimirovich', 'Vladimirovitj', 'Saveljev', 'Dmitrij', 'Savelyev'}",136983,100,match
14875,Russia,"{'Nikolayevna', 'Skakovskaya', 'Lyudmila'}","{'Nikolayevna', 'Skakovskaya', 'Ljudmila', 'Skakovskaja', 'Nikolajevna', 'Skakovskaia', 'Nikolaevna', 'Lyudmila', 'Liudmila'}",136911,100,match
14876,Russia,"{'Tarakanov', 'Pavel', 'Vladimirovich'}","{'Tarakanov', 'Pavel', 'Vladimirovich', 'Vladimirovitj'}",136842,99,match
14877,Russia,"{'Ayrat', 'Gibatdinov', 'Minerasikhovich'}","{'Gibatdinov', 'Minerasikhovich', 'Minerasichovitj', 'Airat', 'Ajrat'}",136589,90,match
14878,Russia,"{'Yuryevich', 'Aleksandr', 'Pronyushkin'}","{'Yuryevich', 'Jurjevitj', 'Pronjusjkin', 'Pronyushkin', 'Aleksandr', 'Alexander'}",137103,100,match
14879,Russia,"{'Nikolai', 'Semisotov', 'Petrovich'}","{'Nikolai', 'Petrovitj', 'Petrovich', 'Semisotov', 'Nikolaj'}",136854,100,match
14880,Russia,"{'Galina', 'Nikolayevna', 'Karelova'}","{'Galina', 'Nikolajevna', 'Nikolayevna', 'Karelova'}",136706,100,match
14881,Russia,"{'Sergey', 'Vladimirovich', 'Beryozkin'}","{'Vladimirovich', 'Berjozkin', 'Vladimirovitj', 'Sergej', 'Sergei', 'Berezkin'}",137155,90,match
14882,Russia,"{'Ivanovna', 'Anna', 'Otke'}","{'Ivanovna', 'Anna', 'Otke'}",137091,98,match
14883,Russia,"{'Isakov', 'Eduard', 'Vladimirovich'}","{'Isakov', 'Eduard', 'Vladimirovich', 'Vladimirovitj'}",136649,100,match
14884,Russia,"{'Gusev', 'Denis', 'Vladimirovich'}","{'Gusev', 'Denis', 'Vladimirovich', 'Vladimirovitj'}",136593,98,match
14885,Russia,"{'Gennadyevna', 'Yelena', 'Zlenko'}","{'Jelena', 'Zlenko', 'Gennadyevna', 'Yelena', 'Gennadjevna'}",136541,100,match
14886,Russia,"{'Valyayev', 'Konstantinovich', 'Yuri'}","{'Konstantinovitj', 'Konstantinovich', 'Valjajev', 'Yuri', 'Valyaev', 'Jurij'}",136755,97,match
14887,Russia,"{'Vladimir', 'Kozhin', 'Igorevich'}","{'Vladimir', 'Kozhin', 'Igorevich', 'Kozjin', 'Igorevitj'}",136751,100,match
14888,Russia,"{'Krym', 'Gerievich', 'Murat', 'Khapsirokov'}","{'Krym', 'Gerijevitj', 'Khapsirokov', 'Chapsirokov', 'Murat', 'Gerievich'}",136722,98,match
14889,Russia,"{'Anatolyevna', 'Gigel', 'Tatyana'}","{'Anatolyevna', 'Tatyana', 'Tatiana', 'Gigel', 'Anatoljevna'}",136613,99,match
14890,Russia,"{'Irek', 'Yalalov', 'Ishmukhametovich'}","{'Yalalov', 'Irek', 'Ishmukhametovich', 'Jalalov', 'Isjmuchametovitj'}",136673,99,match
14891,Russia,"{'Aleksandr', 'Georgyevich', 'Varfolomeyev'}","{'Varfolomeev', 'Georgijevitj', 'Aleksandr', 'Georgyevich', 'Alexander', 'Varfolomejev'}",136743,100,match
14892,Russia,"{'Mokhmad', 'Isaevich', 'Akhmadov'}","{'Mohmad', 'Isaevich', 'Mochmad', 'Achmadov', 'Akhmadov', 'Isajevitj'}",136975,98,match
14893,Russia,"{'Nikolayevich', 'Nikolai', 'Vladimirov'}","{'Nikolai', 'Nikolaevich', 'Nikolajevitj', 'Nikolay', 'Nikolayevich', 'Vladimirov', 'Nikolaj'}",136778,100,match
14894,Russia,"{'Khamchiev', 'Belan', 'Bagaudinovich'}","{'Bagaudinovitj', 'Bagaudinovich', 'Khamchiev', 'Belan', 'Chamtjijev'}",136698,99,match
14895,Russia,"{'Mukharby', 'Magomedovich', 'Ulbashev'}","{'Mukharby', 'Mucharbij', 'Magomedovich', 'Ulbasjev', 'Ulbashev', 'Magomedovitj'}",136808,100,match
14896,Russia,"{'Mayorov', 'Aleksey', 'Petrovich'}","{'Alexei', 'Mayorov', 'Petrovitj', 'Aleksej', 'Majorov', 'Petrovich'}",136943,96,match
14897,Russia,"{'Akhmat', 'Anzorovich', 'Salpagarov'}","{'Anzorovitj', 'Anzorovich', 'Salpagarov', 'Achmat', 'Akhmat'}",137039,100,match
14898,Russia,"{'Igor', 'Zubarev', 'Dmitryevich'}","{'Igor', 'Zubarev', 'Dmitryevich', 'Dmitrijevitj'}",136564,99,match
14899,Russia,"{'Shumilova', 'Yelena', 'Borisovna'}","{'Borisovna', 'Svetlana', 'Savtjenko', 'Savchenko'}",109984,50,not match
14900,Russia,"{'Sergey', 'Martynov', 'Alexandrovich'}","{'Aleksandrovitj', 'Sergej', 'Sergey', 'Martynov', 'Alexandrovich'}",136979,100,match
14901,Russia,"{'Pyotr', 'Tultayev', 'Nikolaevich'}","{'Pjotr', 'Peter', 'Tultajev', 'Nikolajevitj', 'Nikolayevich', 'Tultaev'}",136825,88,match
14902,Russia,"{'Arsen', 'Fadzayev', 'Suleymanovich'}","{'Fadzajev', 'Sulejmanovitj', 'Arsen', 'Suleymanovich', 'Fadzayev'}",137195,99,match
14903,Russia,"{'Yemelyanov', 'Egorovich', 'Gennady'}","{'Egorovich', 'Gennady', 'Jemeljanov', 'Emelyanov', 'Gennadij', 'Jegorovitj'}",137187,93,match
14904,Russia,"{'Ivanovna', 'Oyun', 'Dina'}","{'Ivanovna', 'Dina', 'Ojun', 'Oyun'}",137087,98,match
14905,Russia,"{'Yury', 'Fyodorov', 'Viktorovich'}","{'Viktorovitj', 'Fjodorov', 'Yury', 'Fedorov', 'Viktorovich', 'Jurij'}",136581,96,match
14906,Russia,"{'Aleksandr', 'Konstantinovich', 'Akimov'}","{'Konstantinovitj', 'Konstantinovich', 'Aleksandr', 'Alexander', 'Akimov'}",136951,100,match
14907,Russia,"{'Zobnev', 'Viktor', 'Viktororvich'}","{'Zobnev', 'Viktorovitj', 'Viktor', 'Viktororvich', 'Viktorovich'}",136568,100,match
14908,Russia,"{'Sergey', 'Bezdenezhnykh', 'Vyacheslavovich'}","{'Bezdenezjnych', 'Vjatjeslavovitj', 'Sergej', 'Sergei', 'Bezdenezhnykh', 'Vyacheslavovich'}",137095,92,match
14909,Russia,"{'Beketov', 'Vladimir', 'Andreyevich'}","{'Beketov', 'Vladimir', 'Andreyevich', 'Andrejevitj'}",137163,100,match
14910,Russia,"{'Valery', 'Semyonov', 'Vladimirovich'}","{'Valerij', 'Vladimirovich', 'Valerii', 'Vladimirovitj', 'Semyonov', 'Semionov', 'Valery', 'Semjonov'}",136850,100,match
14911,Russia,"{'Alexei', 'Konstantinovich', 'Pushkov'}","{'Aleksey', 'Konstantinovitj', 'Konstantinovic', 'Pushkov', 'Aleksej', 'Konstantinovich', 'Puskov', 'Pusjkov'}",135321,85,preliminary match
14912,Russia,"{'Lyudmila', 'Talabayeva', 'Zaumovna'}","{'Ljudmila', 'Talabayeva', 'Zaumovna', 'Talabajeva', 'Lyudmila'}",136838,100,match
14913,Russia,"{'Gennady', 'Vladimirovich', 'Yagubov'}","{'Vladimirovich', 'Gennady', 'Gennadii', 'Vladimirovitj', 'Jagubov', 'Gennadij', 'Iagubov', 'Yagubov'}",136641,100,match
14914,Russia,"{'Sergey', 'Patrovich', 'Mikhailov'}","{'Patrovich', 'Michajlov', 'Petrovitj', 'Mikhailov', 'Sergej', 'Sergei'}",136971,92,match
14915,Russia,"{'Gennadievich', 'Artyom', 'Sheykin'}","{'Artiom', 'Gennadyevich', 'Artem', 'Sjejkin', 'Evich', 'Gennadjevitj', 'Gennad', 'Sheikin'}",136891,87,preliminary match
14916,Russia,"{'Viktor', 'Novozhilov', 'Feodosyevich'}","{'Viktor', 'Feodosyevich', 'Novozjilov', 'Novozhilov', 'Feodosievitj'}",137007,100,match
14917,Russia,"{'Ivanovich', 'Ordenov', 'Gennady'}","{'Ivanovitj', 'Gennady', 'Gennadii', 'Ivanovich', 'Gennadij', 'Ordenov'}",137099,100,match
14918,Russia,"{'Stepanovich', 'Yevgeny', 'Savchenko'}","{'Sjevtjenko', 'Sevcenko', 'Jevgenij', 'Yevgeny', 'Shevchenko', 'Aleksandrovych', 'Aleksandrovitj'}",159793,83,preliminary match
14919,Russia,"{'Galina', 'Nikolayevna', 'Solodun'}","{'Nikolayevna', 'Nikolajevna', 'Galina', 'Nikolaevna', 'Solodun'}",136866,100,match
14920,Russia,"{'Tsepkin', 'Oleg', 'Vladimirovich'}","{'Tsepkin', 'Oleg', 'Vladimirovich', 'Vladimirovitj'}",136829,99,match
14921,Russia,"{'Aleksandr', 'Vladislavovich', 'Gusakovsky'}","{'Vladislavovich', 'Gusakovskij', 'Vladislavovitj', 'Aleksandr', 'Gusakovsky', 'Alexander'}",136617,100,match
14922,Russia,"{'Georgievich', 'Alexander', 'Yaroshuk'}","{'Georgievich', 'Georgijevitj', 'Aleksandr', 'Iaroshuk', 'Jarosjuk', 'Yaroshuk', 'Alexander'}",136702,100,match
14923,Russia,"{'Aleksandr', 'Savin', 'Alexandrovich'}","{'Aleksandrovich', 'Aleksandrovitj', 'Aleksandr', 'Alexander', 'Savin', 'Alexandrovich'}",136903,99,match
14924,Russia,"{'Gennadyevich', 'Dmitry', 'Kuzmin'}","{'Dmitry', 'Kuzmin', 'Gennadyevich', 'Gennadjevitj', 'Dmitrij'}",136782,100,match
14925,Russia,"{'Timchenko', 'Vycheslav', 'Stepanovich'}","{'Stepanovich', 'Stepanovitj', 'Timchenko', 'Timtjenko', 'Vjatjeslav', 'Vyacheslav'}",136816,99,match
14926,Russia,"{'Sergey', 'Kalashnik', 'Viktorovich'}","{'Viktorovitj', 'Sergej', 'Sergei', 'Kalashnik', 'Sergey', 'Kalasjnik', 'Viktorovich'}",136747,100,match
14927,Russia,"{'Nikolayevich', 'Muratov', 'Sergey'}","{'Muratov', 'Nikolayevich', 'Sergej', 'Nikolajevitj', 'Sergey'}",136959,100,match
14928,Russia,"{'Yuryevich', 'Aleksandr', 'Bryksin'}","{'Yuryevich', 'Jurjevitj', 'Bryksin', 'Aleksandr', 'Alexander'}",137127,100,match
14929,Russia,"{'Dvoynykh', 'Aleksandr', 'Dvoinykh', 'Vladimirovich'}","{'Dvojnych', 'Vladimirovitj', 'Aleksandr', 'Dvoinykh', 'Vlademirovich', 'Alexander'}",137175,99,match
14930,Russia,"{'Anatolyevna', 'Sakharova', 'Tatyana'}","{'Anatolyevna', 'Sakharova', 'Tatiana', 'Anatoljevna', 'Sacharova'}",136907,96,match
14931,Russia,"{'Vainberg', 'Vaynberg', 'Weinberg', 'Aleksandr', 'Vladelenovich'}","{'Vainberg', 'Vajnberg', 'Aleksandr', 'Vladelenovich', 'Alexander', 'Vladelenovitj'}",136794,100,match
14932,Russia,"{'Pisareva', 'Yelena', 'Vladimirovna'}","{'Volodymyrovych', 'Denis', 'Vladimirovich', 'Pushilin', 'Pusjilin', 'Volodomyrovytj', 'Pusjylin', 'Vladimirovitj', 'Pushylin', 'Denys'}",7332,50,not match
14933,Russia,"{'Aleksandr', 'Karelin', 'Alexandrovich'}","{'Aleksandrovitj', 'Aleksandr', 'Karelin', 'Alexander', 'Alexandrovich'}",136763,100,match
14934,Russia,"{'Dmitry', 'Sergeyevich', 'Perminov'}","{'Sergejevitj', 'Dmitry', 'Sergeyevich', 'Perminov', 'Dmitrij'}",137111,100,match
14935,Russia,"{'Andrei', 'Anatolyevich', 'Shevchenko'}","{'Sjevtjenko', 'Shevchenko', 'Anatoljevitj', 'Andrej', 'Anatolyevich', 'Andrei'}",137019,100,match
14936,Russia,"{'Nikolayevich', 'Ikonnikov', 'Vasily'}","{'Nikolajevitj', 'Vasilij', 'Nikolayevich', 'Ikonnikov', 'Vasily'}",136657,100,match
14937,Russia,"{'Viktorovna', 'Lazutkina', 'Yuliya'}","{'Viktorovna', 'Lazutkina', 'Julija', 'Yulia'}",136935,97,match
14938,Russia,"{'Valeryevna', 'Rukavishnikova', 'Irina'}","{'Rukavisjnikova', 'Valerjevna', 'Valeryevna', 'Rukavishnikova', 'Irina'}",137059,99,match
14939,Russia,"{'Igor', 'Morozov', 'Nikolayevich'}","{'Nikolayevich', 'Morozov', 'Nikolajevitj', 'Igor'}",136947,99,match
14940,Russia,"{'Arkharov', 'Yuri', 'Viktorovich'}","{'Viktorovitj', 'Archarov', 'Arkharov', 'Yuri', 'Viktorovich', 'Jurij'}",137011,99,match
14941,Russia,"{'Igoryevich', 'Andrey', 'Kislov'}","{'Andrey', 'Kislov', 'Andrej', 'Igoryevich', 'Igorevitj'}",136774,100,match
14942,Russia,"{'Alekseyev', 'Aleksandrovich', 'Oleg', 'Alekseev'}","{'Aleksejev', 'Oleg', 'Alekseev', 'Aleksandrovitj', 'Aleksandrovich'}",137043,99,match
14943,Russia,"{'Kozhanova', 'Andreyevna', 'Irina'}","{'Andreyevna', 'Irina', 'Kozhanova', 'Kozjanova', 'Andrejevna'}",136710,99,match
14944,Russia,"{'Gennadyevich', 'Aleksandr', 'Vysokinsky'}","{'Vysokinskij', 'Vysokinsky', 'Gennadyevich', 'Gennadjevitj', 'Aleksandr', 'Alexander'}",136790,100,match
14945,Russia,"{'Nikitin', 'Valeryevich', 'Aleksandr'}","{'Valerjevitj', 'Valeryevich', 'Nikitin', 'Aleksandr', 'Alexander'}",136999,100,match
14946,Russia,"{'Vladimir', 'Kasimirovich', 'Kravchenko'}","{'Vladimir', 'Kazimirovitj', 'Kasimirovich', 'Kravchenko', 'Kravtjenko'}",136919,100,match
14947,Russia,"{'Nikolayevich', 'Yepishin', 'Andrey'}","{'Jepisjin', 'Nikolayevich', 'Andrej', 'Yepishin', 'Nikolajevitj', 'Andrei'}",136661,92,match
14948,Russia,"{'Yuryevich', 'Goritsky', 'Dmitry'}","{'Yuryevich', 'Dmitry', 'Goritskij', 'Jurjevitj', 'Goritsky', 'Dmitrij'}",136621,100,match
14949,Russia,"{'Nikolayevich', 'Sergey', 'Ryabukhin'}","{'Nikolayevich', 'Rjabuchin', 'Ryabukhin', 'Sergej', 'Nikolajevitj', 'Sergey'}",137047,100,match
14950,Russia,"{'Olga', 'Nikolayevna', 'Khokhlova'}","{'Nikolayevna', 'Khokhlova', 'Nikolajevna', 'Olga', 'Chochlova'}",136887,99,match
14951,Russia,"{'Sergey', 'Vasilyevich', 'Gornyakov'}","{'Gornjakov', 'Vasilyevich', 'Sergej', 'Sergei', 'Gornyakov', 'Vasiljevitj'}",136633,92,match
14953,Russia,"{'Gennadyevna', 'Anastasia', 'Zhukova'}","{'Anastasiia', 'Anastasija', 'Evna', 'Zjukova', 'Anastasia', 'Gennad', 'Gennadyevna', 'Gennadjevna', 'Zhukova'}",136625,100,match
14954,Russia,"{'Aleksandr', 'Novyukhov', 'Vyacheslavovich'}","{'Noviukhov', 'Vjatjeslavovitj', 'Novjuchov', 'Aleksandr', 'Alexander', 'Vyacheslavovich'}",137015,98,match
14955,Russia,"{'Fyodorovna', 'Galushina', 'Rimma'}","{'Galusjina', 'Rimma', 'Galushina', 'Fyodorovna', 'Fjodorovna'}",136601,99,match
14956,Russia,"{'Grigory', 'Petrovich', 'Ledkov'}","{'Petrovitj', 'Petrovich', 'Ledkov', 'Grigory', 'Grigorij'}",136923,100,match
14957,Russia,"{'Svyatenko', 'Inna', 'Yuryevna'}","{'Svjatenko', 'Evna', 'Inna', 'Yuryevna', 'Iur', 'Svyatenko', 'Sviatenko', 'Jurjevna'}",136927,99,match
14958,Russia,"{'Andrey', 'Kutepov', 'Viktorovich'}","{'Viktorovitj', 'Andrey', 'Kutepov', 'Andrej', 'Viktorovich'}",136689,100,match
14959,Russia,"{'Nikolayevich', 'Sergei', 'Kolbin'}","{'Kolbin', 'Nikolayevich', 'Sergej', 'Nikolajevitj', 'Sergey'}",136915,92,match
14960,Russia,"{'Belousov', 'Mikhail', 'Vladimirovich'}","{'Vladimirovich', 'Michail', 'Mikhail', 'Vladimirovitj', 'Belousov'}",137139,100,match
14961,Russia,"{'Fyodorovna', 'Nikolai', 'Kondratyuk', 'Fyodorovich'}","{'Nikolai', 'Fyodorovich', 'Fjodorovitj', 'Kondratyuk', 'Kondratiuk', 'Nikolaj'}",136735,100,match
14962,Russia,"{'Narolin', 'Alexander', 'Vladimirovich'}","{'Narolin', 'Vladimirovich', 'Vladimirovitj', 'Aleksandr', 'Alexander'}",136991,100,match
14963,Russia,"{'Vladimirovna', 'Kosikhina', 'Natalya'}","{'Natalia', 'Vladimirovna', 'Natalija', 'Kosichina', 'Kosykhina'}",136875,94,match
14964,Russia,"{'Sergey', 'Pavlovich', 'Ivanov'}","{'Pavlovitj', 'Sergej', 'Sergey', 'Pavlovich', 'Ivanov'}",136665,100,match
14965,Russia,"{'Rashnikov', 'Viktor', 'Filippovich'}","{'Rashnikov', 'Viktor', 'Filippovich', 'Rasjnikov', 'Rasnikov', 'Filippovitj'}",137660,100,match
14966,Russia,"{'Viktorovich', 'Kuzmichev', 'Alexey'}","{'Viktorovitj', 'Alexey', 'Aleksej', 'Kuzmicev', 'Kuzmichov', 'Alexej', 'Kuzmichev', 'Kuzmitjov', 'Viktorovich'}",137664,100,match
14967,Russia,"{'Mikheev', 'Alekandrovich', 'Aleksandr', 'Mikheyev', 'Alexander', 'Alexandrovich'}","{'Michejev', 'Aleksander', 'Mikheev', 'Aleksandrovitj', 'Alexander', 'Alexandrovich'}",137908,100,match
14968,Russia,"{'Nikolayevich', 'Alexander', 'Shokhin'}","{'Alexandr', 'Shokhin', 'Sochin', 'Nikolajevic', 'Sjochin', 'Nikolajevitj', 'Aleksandr', 'Nikolayevich', 'Alexander'}",137672,100,match
14969,Russia,"{'Andrey', 'Valerievich', 'Ryumin'}","{'Valerievich', 'Andrey', 'Ryumin', 'Rjumin', 'Andrej', 'Valerijevitj'}",137914,100,match
14970,Russia,"{'Sechina', 'Vladimirovna', 'Marina'}","{'Sechina', 'Marina', 'Vladimirovna', 'Setjina'}",137697,100,match
14971,Russia,"{'Oganesovich', 'Khudaverdyan', 'Tigran'}","{'Chudaverdjan', 'Tigran', 'Oganesovitj', 'Oganesovich', 'Khudaverdyan', 'Chudaverdan'}",137705,100,match
14972,Russia,"{'Vladimir', 'Valerievich', 'Rashevsky'}","{'Valerjevitj', 'Rasevskij', 'Valeryevich', 'Valerievich', 'Vladimir', 'Rasjevskij', 'Rashevskiy', 'Rashevsky'}",137709,100,match
14973,Russia,"{'Armen', 'Sumbatovich', 'Gasparyan'}","{'Gasparian', 'Gasparyan', 'Armen', 'Sumbatovich', 'Gasparjan', 'Sumbatovitj'}",137680,99,match
14974,Russia,"{'Sheynin', 'Grigorievich', 'Artem', 'Artyom', 'Sheinin', 'Grigoryevich'}","{'Sheynin', 'Artjem', 'Sjejnin', 'Artem', 'Artyom', 'Artjom', 'Grigorijevitj', 'Grigoryevich'}",137684,99,match
14975,Russia,"{'Yevgenevich', 'Kulikov', 'Dmitry'}","{'Dmitry', 'Jevgenevitj', 'Yevgenevich', 'Dmitrij', 'Kulikov'}",137689,100,match
14976,Russia,"{'Suleyman', 'Kerimov', 'Abusaidovich'}","{'Kerimov', 'Abusaidovitj', 'Suleyman', 'Abusaidovich', 'Sulejman'}",137701,100,match
14986,Russia,"{'Shugayev', 'Dmitry', 'Evgenyevich'}","{'Evgenevich', 'Dmitry', 'Jevgenjevitj', 'Shugaev', 'Sjugajev', 'Dmitrij'}",144485,98,match
14987,Russia,"{'Trutnev', 'Yury', 'Petrovich'}","{'Yuriy', 'Petrovich', 'Mutsenek'}",166923,85,preliminary match
14988,Russia,"{'Aleksandr', 'Vladimirovich', 'Gutsan'}","{'Aleksandr', 'Vladimirovich', 'Dvornikov', 'Vladimirovitj'}",119665,85,preliminary match
14989,Russia,"{'Vladimir', 'Yakushev', 'Vladimirovich'}","{'Volodymyrovych', 'Vladimirovich', 'Iurii', 'Ivakin', 'Volodimirovich', 'Yuriy'}",7382,50,not match
14990,Russia,"{'Igor', 'Anatolyevich', 'Komarov'}","{'Igar', 'Krutjkou', 'Krjutjkov', 'Anatol', 'Anatolevich', 'Igor', 'Kruchkov', 'Kriuchkov', 'Evich', 'Anatoljevitj', 'Kruchkou', 'Anatolevic', 'Kruckov', 'Krichkov', 'Ihar'}",131957,85,preliminary match
14991,Russia,"{'Anatolyevich', 'Anatoly', 'Seryshev'}","{'Zdriliuk', 'Anatol', 'Anatoliyovych', 'Evich', 'Abwehr', 'Sergei', 'Anatoliiovich', 'Serhii', 'Sergii'}",7411,85,preliminary match
14992,Russia,"{'Bulgakov', 'Dmitry', 'Vitalyevich'}","{'Dmitry', 'Dmitrii', 'Vital', 'Evich', 'Dmitrij', 'Bulgakov', 'Vitaljevitj', 'Vitalyevich'}",144403,100,match
14993,Russia,"{'Malikova', 'Dina', 'Rinatovna'}","{'Ruf', 'Taha', 'Muhyi', 'Marouf', 'Din', 'Ma', 'Al', 'Mouhi'}",81,8,not match
14994,Russia,"{'Kureyshevich', 'Khasan', 'Tatriev'}","{'Hassan', 'Khassan', 'Tamer', 'Abdu'}",138684,50,not match
14995,Russia,"{'Victor', 'Evdokimovich', 'Gavrilov'}","{'Viktor', 'Gavrilov', 'Jevdokimovic', 'Evdokimovits', 'Evdokimovic', 'Evdokimovich'}",164342,92,match
14996,Russia,"{'Sivkovich', 'Sivkovych', 'Vladimir', 'Volodimir', 'Leonidovich'}","{'Leonidovitj', 'Leonidovic', 'Vladimir', 'Bogdanov', 'Leonidovich'}",138202,85,preliminary match
14997,Russia,"{'Voloshin', 'Oleg', 'Anatoliyovych', 'Anatolyevich', 'Voloshyn'}","{'Oleg', 'Anatolevich', 'Anatoliyovych', 'Tsarjov', 'Anatoljevitj', 'Tsariov', 'Oleh', 'Tsaryov', 'Anatolijovytj', 'Tsarov'}",7343,85,preliminary match
14998,Russia,"{'Piatrovich', 'Vetsianevich', 'Petrovich', 'Aliaksandr', 'Alexander', 'Vetenevich'}","{'Alexandr', 'Aljaksandr', 'Pjatrovitj', 'Piatrovich', 'Petrovitj', 'Barsukou', 'Barsukov', 'Aleksandr', 'Petrovich', 'Aliaksandr', 'Alexander'}",125276,94,match
14999,Russia,"{'Patrushev', 'Nikolaevich', 'Andrey'}","{'Andrey', 'Andriej', 'Andrej', 'Dolgopolow', 'Nikolaevich', 'Nikolajevitj', 'Nikolajewicz', 'Nikolajewitsch', 'Dolgopolov'}",131566,85,preliminary match
15000,Russia,"{'Oskarovich', 'Gref', 'Herman'}","{'Oskarovich', 'Oskarovic', 'Oskarovitj', 'Gref', 'Herman', 'German'}",138206,99,match
15001,Russia,"{'Aleksandr', 'Aleksandrovich', 'Vedyakhin'}","{'Aljaksej', 'Alexei', 'Aljaksandravitj', 'Volkau', 'Aleksej', 'Aliaksandravich', 'Volkov', 'Aleksandrovitj', 'Aliaksei', 'Aliaksey', 'Alexandrovich'}",126263,85,preliminary match
15003,Russia,"{'Aleksandrovich', 'Andrey', 'Polyakov'}","{'Aleksejevitj', 'Poljakov', 'Alekseevich', 'Aleksandr', 'Alekseyevich', 'Polyakov', 'Poliakov'}",135700,80,preliminary match
15005,Russia,"{'Gaffarovich', 'Kuchukov', 'Ilgam'}",,,0,not match
15006,Russia,"{'Igorevich', 'Sechin', 'Ivan'}","{'Stanislavavitj', 'Tertel', 'Stanislavovich', 'Stanislavavich', 'Stanislavovitj', 'Ivan'}",126245,50,not match
15008,Russia,"{'Gennadyevich', 'Mamaev', 'Mamayev', 'Valentin'}","{'Mikhailovich', 'Markhayev', 'Marchajev', 'Michajlovitj', 'Vjatjeslav', 'Vyacheslav'}",133919,50,not match
15009,Russia,"{'Oleg', 'Aksyutin', 'Yevgenyevich'}","{'Oleg', 'Anatolevich', 'Anatoliyovych', 'Tsarjov', 'Anatoljevitj', 'Tsariov', 'Oleh', 'Tsaryov', 'Anatolijovytj', 'Tsarov'}",7343,50,not match
15010,Russia,"{'Milyutina', 'Nikolayevna', 'Irina'}","{'Kozitsyn', 'Ivanovitj', 'Ivanovich', 'Nikolay', 'Nikolaj'}",7384,50,not match
